source_id,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,bp_rp,ph_qual,tmass_oid,designation,ra2,dec2,err_maj,err_min,err_ang,j_m,j_msigcom,h_m,h_msigcom,ks_m,ks_msigcom,ext_key,j_date,angular_distance
605035066644502272,133.51116967776989,12.134501159706058,1.1390161686745999,-11.07202869441021,-3.0479357853520987,13.682111740112305,0.7644853591918945,AAA,329694458,08540270+1208041,133.511272,12.134484,0.05999999865889549,0.05999999865889549,90,12.699000358581543,0.019999999552965164,12.440999984741211,0.02199999988079071,12.343999862670898,0.019999999552965164,,2450768.0232,0.1977652609348297
607990695634633472,132.06384783510777,12.145245072060899,0.2787512501854462,1.155244785879983,-3.584169791855889,12.580401420593262,1.4614124298095703,AAA,329728551,08481532+1208430,132.063842,12.1453,0.10000000149011612,0.05999999865889549,0,10.736000061035156,0.023000000044703484,10.057999610900879,0.027000000700354576,9.89799976348877,0.020999999716877937,,2451115.015,0.1361762136220932
605034486824536064,133.71611400727724,12.208176265765392,1.0921875446588396,4.56774800184894,-10.726656531773429,13.705095291137695,0.8548622131347656,AAA,329915765,08545186+1212296,133.716103,12.208246,0.14000000059604645,0.07000000029802322,0,12.619999885559082,0.02199999988079071,12.272000312805176,0.01899999938905239,12.267000198364258,0.02199999988079071,,2450768.0329,0.07173305749893188
604921202767811712,132.8743622880794,11.858310365801898,1.1174759203666238,-11.190023959615317,-2.577292035663022,13.176509857177734,0.6583757400512695,AUA,328823411,08512985+1151299,132.874406,11.858319,0.09000000357627869,0.09000000357627869,90,12.319999694824219,0.026000000536441803,12.121000289916992,,12.027999877929688,0.02500000037252903,,2450768.9546,0.05125245824456215
598974799070364928,132.11110013240977,11.86200472499462,0.981563022832248,-10.664830181324747,-2.986254891845687,13.133861541748047,0.7269105911254883,AAA,328835349,08482667+1151433,132.111151,11.862047,0.09000000357627869,0.05999999865889549,0,12.208999633789062,0.01899999938905239,11.95300006866455,0.02800000086426735,11.913999557495117,0.023000000044703484,,2451586.8424,0.10520921647548676
604938721938124416,133.36123290755913,12.004980695979924,1.0969313094929534,-10.35820283698298,-4.242521171913842,13.67120361328125,0.8069868087768555,AAA,329288906,08532673+1200179,133.361378,12.00498,0.12999999523162842,0.10000000149011612,90,12.619000434875488,0.02199999988079071,12.305999755859375,0.023000000044703484,12.269000053405762,0.020999999716877937,,2450768.0225,0.33275774121284485
604995557241423488,132.86824245628247,12.054594721514993,3.236482509901652,-14.625095569518995,11.43569830957364,12.80445671081543,0.8961515426635742,AAA,329444204,08512839+1203162,132.868303,12.054502,0.07999999821186066,0.07999999821186066,90,11.656999588012695,0.019999999552965164,11.28499984741211,0.019999999552965164,11.218000411987305,0.017000000923871994,,2450767.9967,0.13675549626350403
604948862357149184,132.97156563582467,12.058883053659038,1.1287080324056935,-10.998794663051527,-3.2501542676336257,13.758010864257812,0.7705841064453125,AAA,329457875,08515318+1203320,132.971624,12.058891,0.10000000149011612,0.05999999865889549,0,12.78499984741211,0.024000000208616257,12.539999961853027,0.024000000208616257,12.460000038146973,0.02500000037252903,,2450767.9973,0.030916666612029076
604946835132357120,133.14221181714262,12.074767164470487,1.1248375260764827,-10.929379469928438,-3.2722120498825147,13.109818458557129,0.7485132217407227,AAA,329507328,08523413+1204292,133.142223,12.074789,0.23000000417232513,0.05999999865889549,90,12.161999702453613,0.02199999988079071,11.906000137329102,0.023000000044703484,11.845999717712402,0.017000000923871994,,2450768.0064,0.159920334815979
604991807734206848,132.47364952012154,12.185968263936147,21.778931131569085,0.2434098402199103,15.446499579032897,12.080584526062012,2.056389808654785,AAA,329849304,08495368+1211092,132.473679,12.185897,0.05999999865889549,0.05999999865889549,90,9.744999885559082,0.020999999716877937,9.14799976348877,0.01899999938905239,8.949999809265137,0.017000000923871994,,2450767.978,0.11066271364688873
604954458698289536,133.3840240270482,12.186190891426879,0.8028434103683946,-1.9157414964456714,-3.233403485023669,13.609750747680664,0.7184133529663086,AAA,329850197,08533218+1211102,133.384103,12.18619,0.11999999731779099,0.07999999821186066,90,12.692999839782715,0.02199999988079071,12.437000274658203,0.023000000044703484,12.36400032043457,0.019999999552965164,,2450768.0224,0.25090479850769043
607991829506000256,132.03133963119168,12.186803262781613,0.4400478065366957,1.843937475053969,-4.094272418601681,12.518084526062012,1.2985000610351562,AAA,329852167,08480751+1211126,132.031332,12.186854,0.10000000149011612,0.05999999865889549,0,10.87600040435791,0.02199999988079071,10.34000015258789,0.02500000037252903,10.192000389099121,0.01899999938905239,,2451115.0149,0.11242909729480743
604918213472162432,132.89293114779957,11.852903646602671,1.1661036323714533,-10.599170365839893,-2.7670431843476946,10.878589630126953,0.3402280807495117,AAA,328806666,08513431+1151104,132.892964,11.852908,0.07000000029802322,0.07000000029802322,90,10.428000450134277,0.02199999988079071,10.317999839782715,0.02199999988079071,10.269000053405762,0.017999999225139618,,2450768.9546,0.0837840661406517
604921958681906176,132.73200070279952,11.870734183337936,1.1535896792674465,-11.319337720824436,-2.974671033704088,11.82917594909668,0.7637090682983398,AAA,328863037,08505569+1152146,132.732061,11.870743,0.07000000029802322,0.05999999865889549,90,10.85200023651123,0.020999999716877937,10.586000442504883,0.019999999552965164,10.515000343322754,0.017999999225139618,,2450768.9454,0.023335717618465424
604921821242942464,132.77046946681625,11.873921747812334,1.1035419930331989,-10.5172070193173,-3.2066819570468885,13.69983196258545,0.7550668716430664,AAA,328873163,08510492+1152261,132.770538,11.873943,0.07000000029802322,0.05999999865889549,90,12.718000411987305,0.02199999988079071,12.479999542236328,0.02199999988079071,12.395000457763672,0.023000000044703484,,2450768.9454,0.05404317378997803
604921374566323200,132.8339382340836,11.879991144648056,1.1344629850534564,-11.10349207367257,-3.171088218661551,13.720304489135742,0.7516946792602539,AAA,328892457,08512015+1152479,132.833993,11.879987,0.07000000029802322,0.05999999865889549,90,12.772000312805176,0.02199999988079071,12.545000076293945,0.019999999552965164,12.456999778747559,0.020999999716877937,,2450768.9546,0.07287144660949707
604967828932850816,132.50998854007574,11.923492153265483,2.2554815462012265,-5.723992579520807,-16.55496166198791,8.684303283691406,1.2149982452392578,AAA,329030206,08500240+1155247,132.510024,11.92353,0.10000000149011612,0.07999999821186066,0,7.077000141143799,0.01899999938905239,6.565000057220459,0.024000000208616257,6.448999881744385,0.020999999716877937,,2450768.9357,0.1651667207479477
604923848467467648,132.86615190719334,11.928030936523623,1.1501108560585707,-11.065444578233787,-2.4014324273925496,13.16091251373291,0.7864112854003906,AAA,329044719,08512788+1155409,132.866188,11.928045,0.07000000029802322,0.05999999865889549,90,12.168000221252441,0.023000000044703484,11.831000328063965,0.02199999988079071,11.812999725341797,0.017999999225139618,,2450768.9546,0.07377204298973083
604747441274618112,133.6298732810968,11.94146593079733,2.3155915610036524,-13.643289294940939,2.6222558182644704,13.300463676452637,0.8835220336914062,AAA,329086824,08543119+1156289,133.629971,11.941381,0.07999999821186066,0.07999999821186066,90,12.178000450134277,0.020999999716877937,11.878999710083008,0.01600000075995922,11.756999969482422,0.020999999716877937,,2450768.0323,0.2757856845855713
604978617890520064,132.38196709556294,11.95544557409199,1.083396491583073,-4.626283752225378,3.391968421563112,13.67056941986084,0.8887739181518555,AAA,329131874,08493168+1157195,132.382,11.955436,0.05999999865889549,0.05999999865889549,90,12.54800033569336,0.02199999988079071,12.206999778747559,0.019999999552965164,12.131999969482422,0.020999999716877937,,2450767.9773,0.04190070554614067
604839044337123712,133.779271431869,12.011080016622762,0.8308343417125151,2.3532900774086443,-2.1976081896748347,13.707696914672852,0.6071529388427734,AAA,329308249,08550702+1200401,133.779271,12.011147,0.10999999940395355,0.07000000029802322,0,12.946000099182129,0.019999999552965164,12.75100040435791,0.024000000208616257,12.692000389099121,0.023000000044703484,,2450768.0328,0.20546406507492065
604974322923169152,132.66487216005032,12.04251345658294,17.40886546057584,139.24034634961,-36.29515410375184,13.603463172912598,2.33984375,AAA,329407434,08503940+1202338,132.66417,12.042726,0.07000000029802322,0.05999999865889549,0,11.062999725341797,0.02199999988079071,10.505000114440918,0.019999999552965164,10.267000198364258,0.017999999225139618,,2450767.987,0.11913023144006729
605030810332540288,133.56217243565067,12.066779116493805,1.6647334181226752,9.720964028675446,-11.818708669588037,13.89570140838623,0.9360065460205078,AAA,329482541,08541492+1204005,133.56217,12.066816,0.05999999865889549,0.05999999865889549,90,12.763999938964844,0.020999999716877937,12.378999710083008,0.02199999988079071,12.3100004196167,0.019999999552965164,,2450768.0231,0.18638350069522858
604940822178327552,133.4167435523372,12.08373077442751,1.1254054713341581,-11.111906372632616,-2.866126133583757,13.923843383789062,0.7804040908813477,AAA,329535372,08534004+1205014,133.416873,12.083729,0.11999999731779099,0.09000000357627869,90,12.92199993133545,0.02199999988079071,12.663000106811523,0.02199999988079071,12.586999893188477,0.023000000044703484,,2450768.0225,0.2608656585216522
601997597053299328,131.86327243469003,12.128828721228867,0.4718113325732749,-8.63286329989337,-0.08048776949087078,12.264605522155762,1.2104597091674805,AAA,329676541,08472719+1207438,131.863323,12.128842,0.05999999865889549,0.05999999865889549,90,10.711999893188477,0.02199999988079071,10.16100025177002,0.023000000044703484,10.024999618530273,0.019999999552965164,,2451115.006,0.055099695920944214
604976556306118272,132.76246014520314,12.132281648879152,4.289515615579498,-7.7910014780390355,9.869072513203337,13.632500648498535,1.3777580261230469,AAA,329687316,08510300+1207560,132.762511,12.132242,0.07999999821186066,0.05999999865889549,0,11.970999717712402,0.020999999716877937,11.420000076293945,0.019999999552965164,11.258999824523926,0.017999999225139618,,2450767.9876,0.05228305235505104
605000951720348288,132.78947695115554,12.171852334898034,1.1317613850018318,10.13213313426601,-5.820498469758529,12.890716552734375,0.761627197265625,AAA,329807717,08510946+1210188,132.789436,12.171895,0.07999999821186066,0.05999999865889549,0,11.914999961853027,0.020999999716877937,11.586999893188477,0.02199999988079071,11.562999725341797,0.017999999225139618,,2450767.9877,0.06226539611816406
605036647192466944,133.52909515841603,12.204870983059239,0.8188156027657041,-4.757521989791634,-2.58056992338189,12.060572624206543,1.1972732543945312,AAA,329905612,08540699+1212175,133.52916,12.204867,0.05999999865889549,0.05999999865889549,90,10.508999824523926,0.019999999552965164,10.03600025177002,0.019999999552965164,9.90999984741211,0.017000000923871994,,2450768.0232,0.15451422333717346
605003185103316352,132.8547171380894,12.247118229980835,2.8818966882962003,-20.81642477436693,-4.695668140913236,13.343500137329102,1.2312545776367188,AAA,330030466,08512515+1214495,132.854831,12.247108,0.07000000029802322,0.07000000029802322,90,11.746999740600586,0.020999999716877937,11.229000091552734,0.023000000044703484,11.10200023651123,0.017999999225139618,,2450767.9965,0.12414024025201797
605013767903055616,132.72636286003353,12.259465576886152,1.0998206019645695,-11.102968836447975,-2.9170201823884536,13.485823631286621,0.7329273223876953,AAA,330067187,08505433+1215341,132.726416,12.259473,0.07999999821186066,0.05999999865889549,0,12.565999984741211,0.020999999716877937,12.286999702453613,0.02199999988079071,12.236000061035156,0.019999999552965164,,2450767.9877,0.029821062460541725
605006105681033344,133.0464197585034,12.295237883579933,5.5362754342859235,-20.782884647239012,-7.963859681447251,11.546222686767578,0.9528636932373047,AAA,330172926,08521116+1217429,133.046536,12.295262,0.07999999821186066,0.05999999865889549,0,10.342000007629395,0.019999999552965164,10.010000228881836,0.024000000208616257,9.920999526977539,0.019999999552965164,,2450767.9975,0.0659080520272255
608000419440566528,132.2704976406515,12.326177812110501,0.7939914755788119,-10.530084722433031,3.177636733845498,13.518730163574219,0.659968376159668,AAA,330263771,08490492+1219342,132.270539,12.326171,0.05999999865889549,0.05999999865889549,90,12.654999732971191,0.02500000037252903,12.413999557495117,0.024000000208616257,12.373000144958496,0.026000000536441803,,2451135.0283,0.04590113088488579
608013579220366336,132.16473061268618,12.399182743120988,1.1968188235127357,-11.332013233855346,-2.0513052595423056,12.628833770751953,0.6999759674072266,AAA,330478364,08483954+1223572,132.164785,12.399242,0.07000000029802322,0.05999999865889549,0,11.711000442504883,0.02199999988079071,11.491000175476074,0.02199999988079071,11.46500015258789,0.01899999938905239,,2451115.0159,0.17812196910381317
605019982720567808,132.7091428552134,12.400447767813503,1.947117979674997,-12.665715401684917,-17.975914136220574,12.101649284362793,0.6839532852172852,AAA,330482244,08505020+1224019,132.709207,12.400529,0.07000000029802322,0.07000000029802322,0,11.262999534606934,0.02199999988079071,11.015999794006348,0.02199999988079071,10.991000175476074,0.019999999552965164,,2450767.9878,0.03366560861468315
608040684758376704,132.34364528512313,12.598792842644187,0.6031086727009731,-1.9097645791989049,0.2913668298677597,12.860281944274902,0.6516189575195312,AAA,331069335,08492247+1235555,132.343629,12.59876,0.05999999865889549,0.05999999865889549,90,12.038000106811523,0.02199999988079071,11.795000076293945,0.019999999552965164,11.746999740600586,0.019999999552965164,,2450767.9768,0.1455732136964798
608035152841386240,132.65821514184228,12.62497933359121,1.1323044377193092,-10.821207656718457,-2.9500657611466092,13.231938362121582,0.718440055847168,AAA,331146820,08503798+1237299,132.658277,12.624994,0.07999999821186066,0.05999999865889549,90,12.298999786376953,0.019999999552965164,12.059000015258789,0.024000000208616257,11.996999740600586,0.020999999716877937,,2450767.9865,0.021156147122383118
608037901620454400,132.64920607082243,12.708728137215827,1.4722646665853436,-22.635536823532327,-12.71369753323687,13.430124282836914,0.7732448577880859,AAA,331394983,08503583+1242316,132.649325,12.708799,0.07999999821186066,0.05999999865889549,90,12.418000221252441,0.019999999552965164,12.12600040435791,0.02199999988079071,12.07699966430664,0.023000000044703484,,2450767.9865,0.025708680972456932
598666184195961344,132.9948120804521,11.002553888459182,0.8582643281358753,-4.114894734606333,-2.6281973235480813,13.433473587036133,0.6570329666137695,AAA,326306710,08515877+1100090,132.994875,11.002527,0.07999999821186066,0.07000000029802322,0,12.508999824523926,0.020999999716877937,12.32800006866455,0.023000000044703484,12.225000381469727,0.023000000044703484,,2450768.9558,0.20662955939769745
608052092191505664,132.48541304805366,12.743329700628808,0.7578103678601537,-3.431000963819733,-0.6939819201426749,13.795973777770996,0.5821943283081055,AAA,331497689,08495650+1244360,132.48543,12.743351,0.07000000029802322,0.05999999865889549,0,13.07699966430664,0.01899999938905239,12.897000312805176,0.023000000044703484,12.805999755859375,0.02199999988079071,,2450767.9784,0.06415330618619919
598847569256078464,132.41064947639805,11.033372831460598,-0.16481842755765533,-3.9686817849618308,1.020520499782786,13.549348831176758,1.0036773681640625,AAA,326397362,08493856+1102000,132.41067,11.033358,0.07000000029802322,0.05999999865889549,0,12.178000450134277,0.024000000208616257,11.72700023651123,0.02199999988079071,11.642999649047852,0.023000000044703484,,2450768.9346,0.03490152582526207
598845679469358464,132.22876690255788,11.070379053753907,3.0525171171521217,-14.323016545664874,-3.3865719650385264,13.369392395019531,1.0060367584228516,AAA,326505831,08485492+1104134,132.228838,11.070396,0.11999999731779099,0.07000000029802322,90,12.088000297546387,0.02199999988079071,11.66100025177002,0.02199999988079071,11.623000144958496,0.020999999716877937,,2450768.9266,0.008421688340604305
598682986108054912,132.75546030837336,11.08452586172486,0.7821605693463909,-10.270712225937448,2.0578840749719634,13.949177742004395,0.8089714050292969,AAA,326547401,08510132+1105043,132.755528,11.084533,0.07000000029802322,0.05999999865889549,0,12.859999656677246,0.02199999988079071,12.57800006866455,0.02500000037252903,12.515999794006348,0.024000000208616257,,2450768.946,0.08231937140226364
604636321881362432,133.6053204714753,11.207668811836648,4.230070539014725,0.3112149261398339,-7.108986731610926,12.85193920135498,1.0717430114746094,AAA,326909882,08542527+1112277,133.605301,11.207705,0.05999999865889549,0.05999999865889549,90,11.505000114440918,0.024000000208616257,11.059000015258789,0.06199999898672104,10.967000007629395,0.019999999552965164,,2451586.8676,0.06613277643918991
604636562399566848,133.57369129738086,11.208332101627532,2.0210364716274616,-11.247250241093461,-7.4985918326598435,12.921673774719238,0.8159761428833008,AAA,326911844,08541769+1112300,133.573733,11.208358,0.05999999865889549,0.05999999865889549,90,11.885000228881836,0.023000000044703484,11.557999610900879,0.029999999329447746,11.468999862670898,0.023000000044703484,,2451586.8676,0.04069371894001961
598877840184438016,132.47490548649498,11.228698232329947,1.841619881061684,-11.387078750831426,-13.292556210073851,11.320120811462402,0.6960763931274414,AAA,326971842,08495399+1113436,132.47496,11.228791,0.09000000357627869,0.05999999865889549,0,10.430999755859375,0.02199999988079071,10.211999893188477,0.023000000044703484,10.142000198364258,0.017000000923871994,,2450768.9362,0.0940714180469513
604684326730942592,133.12692088532611,11.258976562554766,1.1630593472821595,-11.178438706245466,-2.7221340729824037,7.948059558868408,2.159668445587158,EEE,327060783,08523047+1115323,133.126981,11.258991,0.07999999821186066,0.07999999821186066,90,5.392000198364258,0.052000001072883606,4.686999797821045,0.03999999910593033,4.363999843597412,0.035999998450279236,,2451590.6908,0.03587740659713745
604683776975118976,133.20422893161194,11.265420690948181,0.7268836501900886,-5.845563539483526,-2.9575494016969057,12.234204292297363,0.4473876953125,AAA,327079683,08524902+1115555,133.204262,11.265427,0.05999999865889549,0.05999999865889549,90,11.59000015258789,0.024000000208616257,11.277000427246094,0.028999999165534973,11.22599983215332,0.023000000044703484,,2451586.8497,0.0340571291744709
598877530946179200,132.61132248068873,11.32296550745023,5.7747571462210505,-1.0378618395640533,-9.762686644261242,10.997499465942383,0.8216876983642578,AAA,327249720,08502672+1119228,132.611334,11.323025,0.09000000357627869,0.05999999865889549,0,9.958999633789062,0.019999999552965164,9.684000015258789,0.02199999988079071,9.604000091552734,0.017999999225139618,,2450768.9445,0.04316649213433266
598880515948711424,132.62146172645674,11.340784869864208,0.6059925745066843,-3.8081342468514787,-1.6225730402521157,13.715787887573242,0.5809803009033203,AAA,327302093,08502915+1120268,132.621483,11.340787,0.09000000357627869,0.05999999865889549,0,12.973999977111816,0.019999999552965164,12.78499984741211,0.02500000037252903,12.758999824523926,0.026000000536441803,,2450768.9445,0.02257116325199604
598886739356653696,132.59058837259605,11.375826451597105,,,,12.253284454345703,1.0955734252929688,AAA,327405013,08502170+1122334,132.590421,11.375954,0.09000000357627869,0.05999999865889549,179,10.595000267028809,0.023000000044703484,10.128999710083008,0.023000000044703484,10.039999961853027,0.019999999552965164,,2450768.9445,0.7481792569160461
598921030375475072,132.09693503976962,11.430441988156106,1.5244547728993774,10.697847469732064,2.153602185438789,13.80061149597168,0.7976627349853516,UAA,327565847,08482325+1125495,132.096885,11.430442,0.10999999940395355,0.09000000357627869,90,12.10200023651123,,12.41100025177002,0.03500000014901161,12.331999778747559,0.026000000536441803,,2451586.8421,0.034889351576566696
604713876105870848,133.58279159968316,11.43271737501495,1.435005490941381,-11.795860565965732,-4.125701995844736,13.370336532592773,0.7581663131713867,AAA,327572637,08541988+1125578,133.582857,11.432745,0.07000000029802322,0.05999999865889549,0,12.404999732971191,0.023000000044703484,12.163000106811523,0.02800000086426735,12.039999961853027,0.020999999716877937,,2451586.8677,0.055068228393793106
604706385682950144,133.1810050984363,11.482937470546966,3.363416056347062,-6.062438401581934,4.194946254146945,12.409034729003906,0.9393892288208008,AAA,327720256,08524345+1128585,133.181059,11.482939,0.09000000357627869,0.05999999865889549,90,11.204000473022461,0.023000000044703484,10.847000122070312,0.02800000086426735,10.762999534606934,0.02199999988079071,,2451586.8495,0.11838079988956451
598890381488889088,132.73001873364126,11.520703928297701,1.1778103885999522,-10.910806694201739,-3.019197373989734,13.999897003173828,0.78497314453125,AAA,327831388,08505522+1131145,132.730097,11.520716,0.05999999865889549,0.05999999865889549,90,13.008999824523926,0.020999999716877937,12.75,0.023000000044703484,12.642999649047852,0.024000000208616257,,2450768.9457,0.07913261651992798
604899453053404160,133.0872200776265,11.651771441512647,1.3487223903328767,-10.860004675999129,-3.427404530973198,13.049710273742676,0.7578496932983398,AAA,328216467,08522093+1139063,133.087249,11.651771,0.05999999865889549,0.05999999865889549,90,12.0649995803833,0.023000000044703484,11.774999618530273,0.028999999165534973,11.706999778747559,0.01899999938905239,,2451590.6906,0.0899767354130745
